Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,Isolate,Lat_Lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,collected_by,Genotype,HOST,host_tissue_sampled,SAMPLE_TYPE,AssemblyName,env_broad_scale,env_local_scale,env_medium,Isolation_source,REPLICATE
SRR13216020,WGA,189,936866,PRJNA482776,SAMN17026404,MISAG.human-associated,8199726,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2011-07-06,public,"bam,sra,run.zq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX9648987,Thailand,Asia,Thailand: Mae Sot,Illumina HiSeq 2000,VHX542,16.71 N 98.57 E,VHX542_T1_RBC_S54,PAIRED,RANDOM,GENOMIC,Plasmodium vivax,ILLUMINA,2020-12-18T00:00:00Z,2020-12-18T18:01:00Z,1,VHX542_T1_RBC_S54,SRP155167,,,,,,assembly,Malaria infected human,Blood stream,Blood,Maela,RBC
SRR13216021,WGA,193,778307215,PRJNA482776,SAMN17026403,MISAG.human-associated,370750295,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2011-07-06,public,"run.zq,bam,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX9648986,Thailand,Asia,Thailand: Mae Sot,Illumina HiSeq 2000,VHX542,16.71 N 98.57 E,VHX542_T1_bulk_S53,PAIRED,RANDOM,GENOMIC,Plasmodium vivax,ILLUMINA,2020-12-18T00:00:00Z,2020-12-18T18:03:00Z,1,VHX542_T1_bulk_S53,SRP155167,,,,,,assembly,Malaria infected human,Blood stream,Blood,Maela,bulk
SRR13216022,WGA,299,1452624000,PRJNA482776,SAMN17026402,MISAG.human-associated,514477625,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2011-05-23,public,"sra,bam,run.zq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX9648985,Thailand,Asia,Thailand: Mae Sot,Illumina HiSeq 2000,VHX374,16.71 N 98.57 E,VHX374_T2_sc53_S153_L001,PAIRED,RANDOM,GENOMIC,Plasmodium vivax,ILLUMINA,2020-12-18T00:00:00Z,2020-12-18T18:03:00Z,1,VHX374_T2_sc53_S153_L001,SRP155167,,,,,,assembly,Malaria infected human,Blood stream,Blood,Maela,sc53
SRR13216023,WGA,185,272274173,PRJNA482776,SAMN17026401,MISAG.human-associated,177621043,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2011-05-23,public,"run.zq,TenX,sra","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX9648984,Thailand,Asia,Thailand: Mae Sot,Illumina HiSeq 2000,VHX374,16.71 N 98.57 E,VHX374_T2_sc48_S48,PAIRED,RANDOM,GENOMIC,Plasmodium vivax,ILLUMINA,2020-12-18T00:00:00Z,2020-12-18T18:02:00Z,1,VHX374_T2_sc48_S48,SRP155167,,,,,,assembly,Malaria infected human,Blood stream,Blood,Maela,sc48
SRR13216024,WGA,294,3182847311,PRJNA482776,SAMN17026400,MISAG.human-associated,801748358,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2011-05-23,public,"bam,run.zq,sra","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX9648983,Thailand,Asia,Thailand: Mae Sot,Illumina HiSeq 2000,VHX374,16.71 N 98.57 E,VHX374_T2_sc46_S152_L001,PAIRED,RANDOM,GENOMIC,Plasmodium vivax,ILLUMINA,2020-12-18T00:00:00Z,2020-12-18T18:06:00Z,1,VHX374_T2_sc46_S152_L001,SRP155167,,,,,,assembly,Malaria infected human,Blood stream,Blood,Maela,sc46
SRR13216025,WGA,297,1318516200,PRJNA482776,SAMN17026399,MISAG.human-associated,509547569,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2011-05-23,public,"bam,run.zq,sra","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX9648982,Thailand,Asia,Thailand: Mae Sot,Illumina HiSeq 2000,VHX374,16.71 N 98.57 E,VHX374_T2_sc45_S151_L001,PAIRED,RANDOM,GENOMIC,Plasmodium vivax,ILLUMINA,2020-12-18T00:00:00Z,2020-12-18T18:02:00Z,1,VHX374_T2_sc45_S151_L001,SRP155167,,,,,,assembly,Malaria infected human,Blood stream,Blood,Maela,sc45
SRR13216026,WGA,298,1133727900,PRJNA482776,SAMN17026398,MISAG.human-associated,438518807,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2011-05-23,public,"sra,bam,run.zq","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX9648981,Thailand,Asia,Thailand: Mae Sot,Illumina HiSeq 2000,VHX374,16.71 N 98.57 E,VHX374_T2_sc44_S150_L001,PAIRED,RANDOM,GENOMIC,Plasmodium vivax,ILLUMINA,2020-12-18T00:00:00Z,2020-12-18T18:02:00Z,1,VHX374_T2_sc44_S150_L001,SRP155167,,,,,,assembly,Malaria infected human,Blood stream,Blood,Maela,sc44
SRR13216027,WGA,299,440345780,PRJNA482776,SAMN17026397,MISAG.human-associated,182893508,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2011-05-23,public,"sra,run.zq,bam","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX9648980,Thailand,Asia,Thailand: Mae Sot,Illumina HiSeq 2000,VHX374,16.71 N 98.57 E,VHX374_T2_sc43_S149_L001,PAIRED,RANDOM,GENOMIC,Plasmodium vivax,ILLUMINA,2020-12-18T00:00:00Z,2020-12-18T18:02:00Z,1,VHX374_T2_sc43_S149_L001,SRP155167,,,,,,assembly,Malaria infected human,Blood stream,Blood,Maela,sc43
SRR13216028,WGA,299,537545100,PRJNA482776,SAMN17026396,MISAG.human-associated,193081768,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2011-05-23,public,"sra,bam,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX9648979,Thailand,Asia,Thailand: Mae Sot,Illumina HiSeq 2000,VHX374,16.71 N 98.57 E,VHX374_T2_sc42_S148_L001,PAIRED,RANDOM,GENOMIC,Plasmodium vivax,ILLUMINA,2020-12-18T00:00:00Z,2020-12-18T18:02:00Z,1,VHX374_T2_sc42_S148_L001,SRP155167,,,,,,assembly,Malaria infected human,Blood stream,Blood,Maela,sc42
SRR13216029,WGA,298,384223950,PRJNA482776,SAMN17026395,MISAG.human-associated,154786405,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2011-05-23,public,"bam,run.zq,sra","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX9648978,Thailand,Asia,Thailand: Mae Sot,Illumina HiSeq 2000,VHX374,16.71 N 98.57 E,VHX374_T2_sc41_S147_L001,PAIRED,RANDOM,GENOMIC,Plasmodium vivax,ILLUMINA,2020-12-18T00:00:00Z,2020-12-18T18:02:00Z,1,VHX374_T2_sc41_S147_L001,SRP155167,,,,,,assembly,Malaria infected human,Blood stream,Blood,Maela,sc41
SRR13216030,WGA,294,1471171861,PRJNA482776,SAMN17026125,MISAG.human-associated,301769257,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2010-09-14,public,"run.zq,sra,bam","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX9648977,Thailand,Asia,Thailand: Mae Sot,Illumina HiSeq 2000,DMA004,16.71 N 98.57 E,DMA004_T2_sc03_S65_L001,PAIRED,RANDOM,GENOMIC,Plasmodium vivax,ILLUMINA,2020-12-18T00:00:00Z,2020-12-18T18:04:00Z,1,DMA004_T2_sc03_S65_L001,SRP155167,,,,,,assembly,Malaria infected human,Blood stream,Blood,Wangpa,sc03
SRR13216031,WGA,195,577429921,PRJNA482776,SAMN17026098,MISAG.human-associated,296794528,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2010-10-13,public,"run.zq,sra,bam","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX9648976,Thailand,Asia,Thailand: Mae Sot,Illumina HiSeq 2000,DMA004,16.71 N 98.57 E,DMA004_T1_sc02_S10,PAIRED,RANDOM,GENOMIC,Plasmodium vivax,ILLUMINA,2020-12-18T00:00:00Z,2020-12-18T18:03:00Z,1,DMA004_T1_sc02_S10,SRP155167,,,,,,assembly,Malaria infected human,Blood stream,Blood,Wangpa,sc02
SRR13216032,WGA,187,466915155,PRJNA482776,SAMN17026394,MISAG.human-associated,292977034,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2011-05-23,public,"bam,run.zq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX9648975,Thailand,Asia,Thailand: Mae Sot,Illumina HiSeq 2000,VHX374,16.71 N 98.57 E,VHX374_T2_sc40_S47,PAIRED,RANDOM,GENOMIC,Plasmodium vivax,ILLUMINA,2020-12-18T00:00:00Z,2020-12-18T18:03:00Z,1,VHX374_T2_sc40_S47,SRP155167,,,,,,assembly,Malaria infected human,Blood stream,Blood,Maela,sc40
SRR13216033,WGA,299,204373350,PRJNA482776,SAMN17026393,MISAG.human-associated,82913816,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2011-05-23,public,"run.zq,sra,bam","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX9648974,Thailand,Asia,Thailand: Mae Sot,Illumina HiSeq 2000,VHX374,16.71 N 98.57 E,VHX374_T2_sc39_S146_L001,PAIRED,RANDOM,GENOMIC,Plasmodium vivax,ILLUMINA,2020-12-18T00:00:00Z,2020-12-18T18:03:00Z,1,VHX374_T2_sc39_S146_L001,SRP155167,,,,,,assembly,Malaria infected human,Blood stream,Blood,Maela,sc39
SRR13216034,WGA,290,1280091850,PRJNA482776,SAMN17026392,MISAG.human-associated,471096615,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2011-05-23,public,"bam,run.zq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX9648973,Thailand,Asia,Thailand: Mae Sot,Illumina HiSeq 2000,VHX374,16.71 N 98.57 E,VHX374_T2_sc38_S145_L001,PAIRED,RANDOM,GENOMIC,Plasmodium vivax,ILLUMINA,2020-12-18T00:00:00Z,2020-12-18T18:04:00Z,1,VHX374_T2_sc38_S145_L001,SRP155167,,,,,,assembly,Malaria infected human,Blood stream,Blood,Maela,sc38
SRR13216035,WGA,294,3289375911,PRJNA482776,SAMN17026391,MISAG.human-associated,850547235,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2011-05-23,public,"run.zq,sra,bam","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX9648972,Thailand,Asia,Thailand: Mae Sot,Illumina HiSeq 2000,VHX374,16.71 N 98.57 E,VHX374_T2_sc37_S144_L001,PAIRED,RANDOM,GENOMIC,Plasmodium vivax,ILLUMINA,2020-12-18T00:00:00Z,2020-12-18T18:07:00Z,1,VHX374_T2_sc37_S144_L001,SRP155167,,,,,,assembly,Malaria infected human,Blood stream,Blood,Maela,sc37
SRR13216036,WGA,299,505919100,PRJNA482776,SAMN17026390,MISAG.human-associated,199741077,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2011-05-23,public,"bam,sra,run.zq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX9648971,Thailand,Asia,Thailand: Mae Sot,Illumina HiSeq 2000,VHX374,16.71 N 98.57 E,VHX374_T2_sc36_S143_L001,PAIRED,RANDOM,GENOMIC,Plasmodium vivax,ILLUMINA,2020-12-18T00:00:00Z,2020-12-18T18:03:00Z,1,VHX374_T2_sc36_S143_L001,SRP155167,,,,,,assembly,Malaria infected human,Blood stream,Blood,Maela,sc36
SRR13216037,WGA,299,325255050,PRJNA482776,SAMN17026389,MISAG.human-associated,129074066,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2011-05-23,public,"sra,run.zq,bam","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX9648970,Thailand,Asia,Thailand: Mae Sot,Illumina HiSeq 2000,VHX374,16.71 N 98.57 E,VHX374_T2_sc34_S142_L001,PAIRED,RANDOM,GENOMIC,Plasmodium vivax,ILLUMINA,2020-12-18T00:00:00Z,2020-12-18T18:03:00Z,1,VHX374_T2_sc34_S142_L001,SRP155167,,,,,,assembly,Malaria infected human,Blood stream,Blood,Maela,sc34
SRR13216038,WGA,295,1519918350,PRJNA482776,SAMN17026388,MISAG.human-associated,587535593,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2011-05-23,public,"sra,run.zq,bam","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX9648969,Thailand,Asia,Thailand: Mae Sot,Illumina HiSeq 2000,VHX374,16.71 N 98.57 E,VHX374_T2_sc33_S141_L001,PAIRED,RANDOM,GENOMIC,Plasmodium vivax,ILLUMINA,2020-12-18T00:00:00Z,2020-12-18T18:04:00Z,1,VHX374_T2_sc33_S141_L001,SRP155167,,,,,,assembly,Malaria infected human,Blood stream,Blood,Maela,sc33
SRR13216039,WGA,293,1673417696,PRJNA482776,SAMN17026235,MISAG.human-associated,377603011,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2010-11-16,public,"run.zq,bam,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX9648968,Thailand,Asia,Thailand: Mae Sot,Illumina HiSeq 2000,VHX283,16.71 N 98.57 E,VHX283_T1_sc13_S124_L002,PAIRED,RANDOM,GENOMIC,Plasmodium vivax,ILLUMINA,2020-12-18T00:00:00Z,2020-12-18T18:05:00Z,1,VHX283_T1_sc13_S124_L002,SRP155167,,,,,,assembly,Malaria infected human,Blood stream,Blood,Wangpa,sc13
SRR13216040,WGA,293,1414040246,PRJNA482776,SAMN17026109,MISAG.human-associated,302477203,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2010-10-13,public,"bam,run.zq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX9648967,Thailand,Asia,Thailand: Mae Sot,Illumina HiSeq 2000,DMA004,16.71 N 98.57 E,DMA004_T1_sc14_S53_L001,PAIRED,RANDOM,GENOMIC,Plasmodium vivax,ILLUMINA,2020-12-18T00:00:00Z,2020-12-18T18:04:00Z,1,DMA004_T1_sc14_S53_L001,SRP155167,,,,,,assembly,Malaria infected human,Blood stream,Blood,Wangpa,sc14
SRR13216041,WGA,287,1169485370,PRJNA482776,SAMN17026234,MISAG.human-associated,248536342,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2010-11-16,public,"bam,sra,run.zq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX9648966,Thailand,Asia,Thailand: Mae Sot,Illumina HiSeq 2000,VHX283,16.71 N 98.57 E,VHX283_T1_sc12_S123_L002,PAIRED,RANDOM,GENOMIC,Plasmodium vivax,ILLUMINA,2020-12-18T00:00:00Z,2020-12-18T18:05:00Z,1,VHX283_T1_sc12_S123_L002,SRP155167,,,,,,assembly,Malaria infected human,Blood stream,Blood,Wangpa,sc12
SRR13216042,WGA,299,1796610410,PRJNA482776,SAMN17026233,MISAG.human-associated,714007204,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2010-11-16,public,"bam,sra,run.zq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX9648965,Thailand,Asia,Thailand: Mae Sot,Illumina HiSeq 2000,VHX283,16.71 N 98.57 E,VHX283_T1_sc11_S122_L002,PAIRED,RANDOM,GENOMIC,Plasmodium vivax,ILLUMINA,2020-12-18T00:00:00Z,2020-12-18T18:04:00Z,1,VHX283_T1_sc11_S122_L002,SRP155167,,,,,,assembly,Malaria infected human,Blood stream,Blood,Wangpa,sc11
SRR13216043,WGA,291,2639840718,PRJNA482776,SAMN17026232,MISAG.human-associated,613091159,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2010-11-16,public,"bam,sra,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX9648964,Thailand,Asia,Thailand: Mae Sot,Illumina HiSeq 2000,VHX283,16.71 N 98.57 E,VHX283_T1_sc09_S121_L002,PAIRED,RANDOM,GENOMIC,Plasmodium vivax,ILLUMINA,2020-12-18T00:00:00Z,2020-12-18T18:07:00Z,1,VHX283_T1_sc09_S121_L002,SRP155167,,,,,,assembly,Malaria infected human,Blood stream,Blood,Wangpa,sc09
SRR13216044,WGA,293,2164848548,PRJNA482776,SAMN17026231,MISAG.human-associated,473579039,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2010-11-16,public,"bam,sra,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX9648963,Thailand,Asia,Thailand: Mae Sot,Illumina HiSeq 2000,VHX283,16.71 N 98.57 E,VHX283_T1_sc08_S120_L002,PAIRED,RANDOM,GENOMIC,Plasmodium vivax,ILLUMINA,2020-12-18T00:00:00Z,2020-12-18T18:06:00Z,1,VHX283_T1_sc08_S120_L002,SRP155167,,,,,,assembly,Malaria infected human,Blood stream,Blood,Wangpa,sc08
SRR13216045,WGA,294,610800,PRJNA482776,SAMN17026230,MISAG.human-associated,7603822,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2010-11-16,public,"bam,sra,run.zq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX9648962,Thailand,Asia,Thailand: Mae Sot,Illumina HiSeq 2000,VHX283,16.71 N 98.57 E,VHX283_T1_sc07_S119_L002,PAIRED,RANDOM,GENOMIC,Plasmodium vivax,ILLUMINA,2020-12-18T00:00:00Z,2020-12-18T18:03:00Z,1,VHX283_T1_sc07_S119_L002,SRP155167,,,,,,assembly,Malaria infected human,Blood stream,Blood,Wangpa,sc07
SRR13216046,WGA,293,1699064041,PRJNA482776,SAMN17026229,MISAG.human-associated,374771930,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2010-11-16,public,"sra,bam,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX9648961,Thailand,Asia,Thailand: Mae Sot,Illumina HiSeq 2000,VHX283,16.71 N 98.57 E,VHX283_T1_sc06_S118_L002,PAIRED,RANDOM,GENOMIC,Plasmodium vivax,ILLUMINA,2020-12-18T00:00:00Z,2020-12-18T18:05:00Z,1,VHX283_T1_sc06_S118_L002,SRP155167,,,,,,assembly,Malaria infected human,Blood stream,Blood,Wangpa,sc06
SRR13216047,WGA,293,2512633324,PRJNA482776,SAMN17026228,MISAG.human-associated,550061020,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2010-11-16,public,"sra,bam,run.zq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX9648960,Thailand,Asia,Thailand: Mae Sot,Illumina HiSeq 2000,VHX283,16.71 N 98.57 E,VHX283_T1_sc05_S117_L002,PAIRED,RANDOM,GENOMIC,Plasmodium vivax,ILLUMINA,2020-12-18T00:00:00Z,2020-12-18T18:07:00Z,1,VHX283_T1_sc05_S117_L002,SRP155167,,,,,,assembly,Malaria infected human,Blood stream,Blood,Wangpa,sc05
SRR13216048,WGA,294,1876800316,PRJNA482776,SAMN17026227,MISAG.human-associated,403009397,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2010-11-16,public,"sra,run.zq,bam","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX9648959,Thailand,Asia,Thailand: Mae Sot,Illumina HiSeq 2000,VHX283,16.71 N 98.57 E,VHX283_T1_sc04_S116_L002,PAIRED,RANDOM,GENOMIC,Plasmodium vivax,ILLUMINA,2020-12-18T00:00:00Z,2020-12-18T18:06:00Z,1,VHX283_T1_sc04_S116_L002,SRP155167,,,,,,assembly,Malaria infected human,Blood stream,Blood,Wangpa,sc04
SRR13216049,WGA,291,1275989197,PRJNA482776,SAMN17026226,MISAG.human-associated,293504969,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2010-11-16,public,"run.zq,bam,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX9648958,Thailand,Asia,Thailand: Mae Sot,Illumina HiSeq 2000,VHX283,16.71 N 98.57 E,VHX283_T1_sc03_S115_L002,PAIRED,RANDOM,GENOMIC,Plasmodium vivax,ILLUMINA,2020-12-18T00:00:00Z,2020-12-18T18:05:00Z,1,VHX283_T1_sc03_S115_L002,SRP155167,,,,,,assembly,Malaria infected human,Blood stream,Blood,Wangpa,sc03
SRR13216050,WGA,188,796878135,PRJNA482776,SAMN17026225,MISAG.human-associated,390598993,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2010-11-16,public,"sra,bam,run.zq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX9648957,Thailand,Asia,Thailand: Mae Sot,Illumina HiSeq 2000,VHX283,16.71 N 98.57 E,VHX283_T1_sc02_S28,PAIRED,RANDOM,GENOMIC,Plasmodium vivax,ILLUMINA,2020-12-18T00:00:00Z,2020-12-18T18:04:00Z,1,VHX283_T1_sc02_S28,SRP155167,,,,,,assembly,Malaria infected human,Blood stream,Blood,Wangpa,sc02
SRR13216051,WGA,291,1229154841,PRJNA482776,SAMN17026108,MISAG.human-associated,284765108,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2010-10-13,public,"sra,bam,run.zq","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX9648956,Thailand,Asia,Thailand: Mae Sot,Illumina HiSeq 2000,DMA004,16.71 N 98.57 E,DMA004_T1_sc13_S52_L001,PAIRED,RANDOM,GENOMIC,Plasmodium vivax,ILLUMINA,2020-12-18T00:00:00Z,2020-12-18T18:04:00Z,1,DMA004_T1_sc13_S52_L001,SRP155167,,,,,,assembly,Malaria infected human,Blood stream,Blood,Wangpa,sc13
SRR13216052,WGA,191,239539145,PRJNA482776,SAMN17026224,MISAG.human-associated,123204041,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2010-11-16,public,"run.zq,sra,bam","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX9648955,Thailand,Asia,Thailand: Mae Sot,Illumina HiSeq 2000,VHX283,16.71 N 98.57 E,VHX283_T1_sc01_S27,PAIRED,RANDOM,GENOMIC,Plasmodium vivax,ILLUMINA,2020-12-18T00:00:00Z,2020-12-18T18:03:00Z,1,VHX283_T1_sc01_S27,SRP155167,,,,,,assembly,Malaria infected human,Blood stream,Blood,Wangpa,sc01
SRR13216053,WGA,187,2195902748,PRJNA482776,SAMN17026223,MISAG.human-associated,1085091706,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2010-11-16,public,"bam,sra,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX9648954,Thailand,Asia,Thailand: Mae Sot,Illumina HiSeq 2000,VHX283,16.71 N 98.57 E,VHX283_T1_RBC_S30,PAIRED,RANDOM,GENOMIC,Plasmodium vivax,ILLUMINA,2020-12-18T00:00:00Z,2020-12-18T18:07:00Z,1,VHX283_T1_RBC_S30,SRP155167,,,,,,assembly,Malaria infected human,Blood stream,Blood,Wangpa,RBC
SRR13216054,WGA,188,675594826,PRJNA482776,SAMN17026222,MISAG.human-associated,332869786,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2010-11-16,public,"TenX,run.zq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX9648953,Thailand,Asia,Thailand: Mae Sot,Illumina HiSeq 2000,VHX283,16.71 N 98.57 E,VHX283_T1_bulk_S29,PAIRED,RANDOM,GENOMIC,Plasmodium vivax,ILLUMINA,2020-12-18T00:00:00Z,2020-12-18T18:04:00Z,1,VHX283_T1_bulk_S29,SRP155167,,,,,,assembly,Malaria infected human,Blood stream,Blood,Wangpa,bulk
SRR13216055,WGA,291,1004280198,PRJNA482776,SAMN17026221,MISAG.human-associated,224970223,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2010-07-19,public,"bam,run.zq,sra","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX9648952,Thailand,Asia,Thailand: Mae Sot,Illumina HiSeq 2000,VHX234,16.71 N 98.57 E,VHX234_T1_sc26_S92_L002,PAIRED,RANDOM,GENOMIC,Plasmodium vivax,ILLUMINA,2020-12-18T00:00:00Z,2020-12-18T18:04:00Z,1,VHX234_T1_sc26_S92_L002,SRP155167,,,,,,assembly,Malaria infected human,Blood stream,Blood,Wangpa,sc26
SRR13216056,WGA,292,1517347490,PRJNA482776,SAMN17026220,MISAG.human-associated,341621443,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2010-07-19,public,"run.zq,sra,bam","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX9648951,Thailand,Asia,Thailand: Mae Sot,Illumina HiSeq 2000,VHX234,16.71 N 98.57 E,VHX234_T1_sc25_S91_L002,PAIRED,RANDOM,GENOMIC,Plasmodium vivax,ILLUMINA,2020-12-18T00:00:00Z,2020-12-18T18:04:00Z,1,VHX234_T1_sc25_S91_L002,SRP155167,,,,,,assembly,Malaria infected human,Blood stream,Blood,Wangpa,sc25
SRR13216057,WGA,292,1988092043,PRJNA482776,SAMN17026219,MISAG.human-associated,451043075,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2010-07-19,public,"sra,run.zq,bam","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX9648950,Thailand,Asia,Thailand: Mae Sot,Illumina HiSeq 2000,VHX234,16.71 N 98.57 E,VHX234_T1_sc24_S90_L002,PAIRED,RANDOM,GENOMIC,Plasmodium vivax,ILLUMINA,2020-12-18T00:00:00Z,2020-12-18T18:05:00Z,1,VHX234_T1_sc24_S90_L002,SRP155167,,,,,,assembly,Malaria infected human,Blood stream,Blood,Wangpa,sc24
SRR13216058,WGA,293,1878502258,PRJNA482776,SAMN17026218,MISAG.human-associated,407344778,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2010-07-19,public,"bam,run.zq,sra","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX9648949,Thailand,Asia,Thailand: Mae Sot,Illumina HiSeq 2000,VHX234,16.71 N 98.57 E,VHX234_T1_sc23_S89_L002,PAIRED,RANDOM,GENOMIC,Plasmodium vivax,ILLUMINA,2020-12-18T00:00:00Z,2020-12-18T18:06:00Z,1,VHX234_T1_sc23_S89_L002,SRP155167,,,,,,assembly,Malaria infected human,Blood stream,Blood,Wangpa,sc23
SRR13216059,WGA,292,1846798009,PRJNA482776,SAMN17026217,MISAG.human-associated,409499983,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2010-07-19,public,"sra,bam,run.zq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX9648948,Thailand,Asia,Thailand: Mae Sot,Illumina HiSeq 2000,VHX234,16.71 N 98.57 E,VHX234_T1_sc22_S88_L002,PAIRED,RANDOM,GENOMIC,Plasmodium vivax,ILLUMINA,2020-12-18T00:00:00Z,2020-12-18T18:07:00Z,1,VHX234_T1_sc22_S88_L002,SRP155167,,,,,,assembly,Malaria infected human,Blood stream,Blood,Wangpa,sc22
SRR13216060,WGA,293,1165322070,PRJNA482776,SAMN17026216,MISAG.human-associated,261546908,TEXAS BIOMEDICAL RESEARCH INSTITUTE,2010-07-19,public,"run.zq,bam,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX9648947,Thailand,Asia,Thailand: Mae Sot,Illumina HiSeq 2000,VHX234,16.71 N 98.57 E,VHX234_T1_sc21_S87_L002,PAIRED,RANDOM,GENOMIC,Plasmodium vivax,ILLUMINA,2020-12-18T00:00:00Z,2020-12-18T18:04:00Z,1,VHX234_T1_sc21_S87_L002,SRP155167,,,,,,assembly,Malaria infected human,Blood stream,Blood,Wangpa,sc21
